age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
75,unemployed,divorced,professional.course,no,no,no,cellular,jun,thu,2666,3,999,1,nonexistent,-3.0,92.673,-35.3,3.75,5125.9
28,self-employed,single,university.degree,no,no,no,cellular,jun,tue,2466,4,999,1,nonexistent,-2.4,92.597,-43.0,3.935,4995.7
77,housemaid,married,unknown,no,yes,yes,cellular,may,thu,3657,6,999,3,nonexistent,0.7,94.143,-45.2,4.261,5198.3
70,self-employed,single,high.school,no,yes,no,telephone,jun,tue,4143,7,999,3,nonexistent,1.1,92.435,-42.2,2.462,5121.5
53,entrepreneur,single,basic.4y,no,no,no,telephone,aug,tue,589,1,999,2,nonexistent,-2.5,93.287,-34.5,4.654,5077.3
27,services,married,basic.9y,no,no,no,cellular,jul,wed,487,9,999,2,nonexistent,0.9,94.779,-45.5,3.429,5052.9
38,services,single,high.school,no,no,no,telephone,may,tue,1679,7,999,4,nonexistent,1.0,94.956,-26.9,1.035,5066.9
37,technician,married,basic.6y,no,no,no,telephone,oct,mon,1555,9,999,1,nonexistent,-0.3,93.604,-28.7,3.335,5113.7
65,technician,married,illiterate,no,no,no,cellular,jun,wed,4511,1,999,4,nonexistent,-1.3,94.96,-33.3,4.478,5136.6
25,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,2433,6,999,3,nonexistent,-1.0,92.592,-26.5,1.854,5172.9
53,unknown,divorced,unknown,no,yes,no,telephone,may,fri,1493,3,999,1,nonexistent,-3.2,93.116,-46.2,2.618,5184.2
46,management,single,university.degree,no,no,no,telephone,may,mon,2308,4,999,1,nonexistent,-1.3,94.295,-35.7,1.777,5154.5
59,management,married,professional.course,no,yes,no,cellular,aug,fri,3265,3,999,1,success,0.1,93.669,-40.2,4.011,5150.8
29,unknown,married,high.school,no,yes,no,cellular,oct,thu,2288,5,999,3,nonexistent,-0.1,93.34,-34.2,4.937,5020.7
78,admin.,married,unknown,no,no,yes,telephone,may,mon,3238,2,999,0,nonexistent,-3.2,94.874,-28.6,3.381,5205.3
31,blue-collar,single,basic.9y,no,yes,no,telephone,aug,fri,2091,2,999,4,nonexistent,-1.5,92.867,-38.3,3.507,4980.3
65,management,married,professional.course,no,no,no,telephone,oct,fri,168,7,999,2,nonexistent,1.1,94.39,-46.9,1.293,5181.7
71,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,863,4,999,2,nonexistent,1.0,92.37,-46.1,2.072,5192.9
67,services,divorced,professional.course,no,yes,no,telephone,aug,thu,4984,4,999,0,nonexistent,-1.9,94.61,-35.4,2.356,5173.2
38,technician,single,unknown,yes,yes,no,cellular,may,mon,1597,8,999,1,nonexistent,-0.8,92.796,-45.8,2.54,5132.3
39,technician,married,unknown,no,no,no,telephone,jun,mon,793,7,999,2,failure,0.0,92.871,-44.0,4.014,5185.3
38,technician,married,basic.9y,no,no,no,telephone,aug,mon,3122,2,999,3,nonexistent,-3.2,93.473,-35.0,4.17,5142.8
61,unemployed,married,basic.6y,no,yes,no,telephone,jul,tue,462,5,999,1,nonexistent,-2.1,92.185,-49.2,3.585,5197.8
67,unemployed,single,basic.9y,no,yes,no,telephone,oct,mon,2443,3,999,3,nonexistent,-0.4,92.188,-29.9,3.199,5063.1
47,management,single,unknown,no,yes,yes,telephone,jul,tue,4853,2,999,4,nonexistent,0.3,94.674,-27.7,4.245,5207.9
56,housemaid,married,basic.4y,no,yes,no,telephone,oct,wed,4825,5,999,1,nonexistent,-2.6,93.333,-35.5,2.465,5027.4
37,retired,married,basic.9y,no,yes,no,cellular,aug,tue,3402,3,999,3,nonexistent,-1.6,92.009,-32.4,3.168,5166.7
41,unemployed,single,illiterate,no,yes,no,telephone,oct,thu,4464,3,999,0,nonexistent,-2.9,93.653,-41.9,2.805,4969.3
40,services,married,professional.course,no,no,no,telephone,may,tue,2523,8,999,0,nonexistent,-2.7,93.67,-33.3,3.534,5165.9
24,entrepreneur,married,unknown,no,no,no,cellular,aug,thu,3349,3,999,2,nonexistent,-2.8,94.161,-43.2,3.472,5029.6
26,blue-collar,single,basic.4y,no,yes,yes,cellular,jun,thu,852,7,10,4,nonexistent,0.8,94.728,-45.2,1.638,5229.2
18,technician,married,basic.4y,no,no,no,cellular,jul,thu,4916,8,999,1,nonexistent,-0.8,94.394,-27.3,0.743,5109.2
43,technician,single,high.school,no,yes,yes,telephone,jul,thu,4632,5,999,4,nonexistent,-3.3,94.286,-29.2,3.086,5117.2
55,technician,single,professional.course,no,yes,yes,telephone,aug,mon,3324,5,999,4,success,-2.0,92.725,-34.5,4.912,5016.3
55,services,single,professional.course,no,no,no,telephone,jun,thu,4198,3,999,4,failure,-3.4,93.01,-44.1,1.05,5000.0
71,technician,married,basic.6y,no,yes,yes,telephone,aug,fri,2957,7,999,1,nonexistent,-1.2,94.498,-31.9,2.374,5022.7
78,admin.,married,basic.9y,no,yes,no,telephone,may,wed,1775,6,999,4,nonexistent,-1.0,92.19,-27.8,2.185,5104.1
61,blue-collar,married,university.degree,no,yes,no,cellular,may,fri,546,7,999,2,nonexistent,-1.1,92.338,-36.6,1.969,5001.4
39,services,married,basic.9y,no,no,no,telephone,jun,mon,1189,4,999,0,nonexistent,-0.4,93.189,-27.7,3.855,5055.9
61,blue-collar,divorced,professional.course,no,no,yes,cellular,aug,thu,2493,3,999,1,nonexistent,-0.0,93.344,-34.9,4.868,5084.9
27,self-employed,single,basic.9y,no,yes,no,telephone,jun,tue,3684,7,999,2,nonexistent,-0.3,93.523,-27.8,3.823,5201.3
72,student,married,professional.course,no,no,no,telephone,jun,mon,3587,3,999,2,nonexistent,1.2,94.601,-39.2,1.928,4986.2
79,unemployed,divorced,unknown,no,yes,no,cellular,may,wed,412,3,999,3,nonexistent,1.3,93.61,-36.9,0.81,5070.2
75,unknown,single,basic.4y,no,no,no,telephone,may,tue,2761,4,999,2,nonexistent,-2.4,92.238,-26.3,3.236,5126.8
23,admin.,married,basic.9y,no,no,no,cellular,jun,tue,3872,1,0,4,nonexistent,-3.0,92.679,-35.1,1.281,5113.7
34,housemaid,married,unknown,no,yes,yes,telephone,jun,thu,1780,2,999,0,nonexistent,-1.0,94.4,-38.0,3.559,5163.2
68,housemaid,married,basic.9y,no,no,no,cellular,oct,wed,3843,3,999,4,nonexistent,0.1,94.826,-49.2,4.847,5066.9
67,retired,divorced,professional.course,no,no,no,telephone,may,wed,3529,6,999,4,nonexistent,1.3,93.203,-39.8,4.055,4964.1
55,admin.,married,unknown,no,no,yes,cellular,jun,tue,339,4,999,2,nonexistent,-1.3,93.232,-49.3,3.348,5084.7
41,blue-collar,single,professional.course,no,no,no,cellular,oct,wed,4550,9,999,1,nonexistent,-2.7,94.868,-47.4,4.965,4999.3
68,housemaid,married,basic.6y,no,yes,no,telephone,jun,fri,1800,7,999,1,nonexistent,-0.9,94.115,-42.8,1.794,5040.0
27,student,single,basic.9y,no,yes,no,telephone,oct,thu,2331,5,5,0,nonexistent,-1.8,92.169,-45.8,3.445,4966.2
73,housemaid,married,high.school,no,yes,no,telephone,jun,thu,3133,9,5,3,nonexistent,-1.8,93.976,-40.2,2.024,5154.2
25,technician,divorced,illiterate,no,yes,no,telephone,aug,fri,3073,7,999,4,nonexistent,-1.1,93.798,-34.4,0.707,4995.1
38,retired,divorced,professional.course,no,yes,no,telephone,may,fri,4731,6,999,1,nonexistent,-2.7,92.266,-42.8,2.755,5206.1
73,services,married,high.school,no,yes,yes,telephone,jun,wed,3971,4,999,2,failure,-3.1,93.094,-38.2,4.292,5198.0
23,entrepreneur,single,basic.4y,no,yes,no,cellular,jul,tue,2373,5,999,4,nonexistent,-0.5,92.533,-29.4,2.286,5030.3
38,entrepreneur,single,basic.4y,no,no,no,cellular,jul,wed,4013,6,999,4,failure,-2.0,92.911,-28.9,2.01,5157.0
74,housemaid,divorced,illiterate,no,no,no,telephone,oct,fri,3211,1,999,3,nonexistent,0.0,92.767,-33.6,3.868,5127.6
79,blue-collar,married,high.school,no,yes,no,cellular,may,thu,914,2,999,4,nonexistent,-0.2,93.552,-33.8,1.87,5086.9
56,unknown,married,university.degree,no,yes,no,cellular,oct,thu,2938,2,5,3,nonexistent,0.4,93.034,-37.4,3.709,5102.3
41,blue-collar,single,basic.4y,no,yes,yes,cellular,may,thu,3292,7,999,1,failure,-3.2,93.848,-31.0,4.956,5002.2
50,technician,single,high.school,no,no,no,telephone,jul,wed,3807,3,999,1,nonexistent,-3.1,93.829,-43.3,1.602,5225.1
76,housemaid,married,basic.6y,no,yes,no,cellular,jul,fri,155,4,999,4,failure,-3.3,92.346,-26.8,4.787,5185.3
35,housemaid,single,basic.6y,no,no,yes,cellular,oct,tue,4464,9,999,4,nonexistent,-1.2,94.663,-44.2,4.663,5139.3
73,entrepreneur,married,basic.4y,no,no,no,telephone,aug,wed,11,5,999,3,nonexistent,-2.7,93.38,-31.1,1.786,5219.0
45,self-employed,single,unknown,no,no,no,telephone,jul,thu,4932,3,999,2,failure,0.6,92.102,-31.0,2.759,5225.2
74,housemaid,married,high.school,no,yes,no,telephone,may,fri,1972,7,999,4,nonexistent,-0.6,92.505,-30.6,1.333,5032.3
69,services,married,high.school,no,yes,no,cellular,jun,tue,4126,5,0,3,nonexistent,-2.2,94.392,-35.8,2.658,5128.4
49,retired,married,illiterate,yes,no,no,telephone,jun,mon,2438,7,999,0,nonexistent,-0.3,94.912,-49.2,3.077,5058.1
29,retired,married,illiterate,no,yes,no,telephone,jun,wed,4252,9,999,3,nonexistent,1.4,94.525,-33.8,3.257,5207.4
65,services,married,high.school,no,yes,no,telephone,jul,mon,3274,1,999,4,nonexistent,-1.9,94.312,-42.6,4.244,5038.3
59,self-employed,married,illiterate,no,yes,no,telephone,aug,fri,1300,6,999,4,nonexistent,-3.3,94.818,-26.1,3.61,5162.0
44,blue-collar,married,university.degree,no,yes,no,cellular,jul,mon,1079,9,999,0,nonexistent,-2.1,93.665,-43.2,3.1,5214.6
27,entrepreneur,married,basic.4y,no,no,no,cellular,may,thu,2774,1,10,1,success,-3.3,92.574,-42.3,3.345,5181.1
63,retired,single,university.degree,no,yes,no,telephone,jul,wed,3707,6,999,1,nonexistent,-0.3,94.132,-43.4,1.765,5043.1
74,unemployed,married,high.school,no,no,no,cellular,jul,tue,1954,3,10,0,nonexistent,0.4,92.339,-34.3,2.566,4997.3
69,unemployed,married,professional.course,no,no,yes,cellular,jul,thu,3460,8,999,4,failure,0.8,92.435,-41.9,3.886,4969.6
59,admin.,single,high.school,no,yes,no,telephone,jul,fri,4347,7,999,3,nonexistent,0.6,93.926,-32.7,3.444,5047.0
49,student,divorced,professional.course,no,no,yes,telephone,may,wed,2641,4,999,2,nonexistent,1.0,92.63,-41.7,4.028,5185.2
59,entrepreneur,single,basic.6y,no,no,no,telephone,jul,fri,2900,4,999,0,nonexistent,0.2,94.022,-27.6,3.591,4991.0
43,self-employed,married,professional.course,no,no,no,cellular,aug,fri,4942,8,999,0,nonexistent,-3.4,92.145,-43.8,3.462,5012.6
42,admin.,single,basic.6y,yes,no,no,cellular,oct,fri,3787,6,999,3,nonexistent,-0.1,92.186,-43.0,0.762,5005.6
28,housemaid,divorced,illiterate,no,yes,no,cellular,may,wed,3709,7,999,2,nonexistent,-0.3,92.998,-39.7,1.904,5132.9
40,services,married,basic.4y,no,yes,no,telephone,aug,thu,2246,5,5,2,nonexistent,-2.3,94.509,-27.0,1.171,4972.9
51,unknown,divorced,unknown,no,yes,no,cellular,jun,fri,4732,4,999,4,nonexistent,1.4,92.391,-47.0,0.783,5130.7
74,unemployed,married,unknown,no,yes,no,cellular,jun,tue,2694,1,999,0,failure,-0.6,93.192,-38.2,4.812,5057.8
69,unknown,married,university.degree,no,yes,no,cellular,may,thu,1425,7,999,3,nonexistent,-1.5,94.856,-38.5,3.733,5196.4
57,housemaid,married,university.degree,no,yes,no,telephone,oct,fri,2278,4,999,1,nonexistent,-1.7,92.657,-32.3,3.871,5153.4
79,unemployed,single,basic.6y,no,yes,no,telephone,jul,wed,228,5,999,1,nonexistent,-0.2,92.213,-42.0,2.336,5152.4
40,technician,married,basic.6y,yes,yes,no,cellular,may,fri,3067,5,999,1,nonexistent,-1.0,93.416,-42.1,2.313,5131.7
46,management,married,high.school,no,yes,no,cellular,jul,fri,1741,2,999,3,nonexistent,0.2,92.281,-38.7,0.777,5199.0
48,services,married,basic.9y,no,yes,yes,telephone,jul,mon,2127,2,999,1,nonexistent,-3.1,92.313,-37.9,0.827,5188.9
24,admin.,married,basic.6y,no,no,no,cellular,jun,mon,4600,9,999,4,nonexistent,-2.1,92.65,-44.7,1.232,5061.6
57,student,married,professional.course,no,yes,no,telephone,oct,thu,3937,6,999,2,nonexistent,-2.6,92.594,-35.7,4.794,5155.8
50,management,married,basic.4y,no,no,no,cellular,jul,mon,467,8,999,1,nonexistent,-3.0,94.01,-47.9,1.876,4966.4
38,technician,married,illiterate,no,no,no,cellular,may,wed,4233,6,999,3,nonexistent,-2.6,93.842,-38.5,0.641,5015.8
19,blue-collar,divorced,university.degree,no,yes,no,cellular,jun,mon,1825,3,0,3,nonexistent,0.0,94.748,-41.4,4.644,5098.1
35,technician,married,professional.course,no,no,yes,cellular,jul,wed,4199,3,999,1,nonexistent,-2.0,94.801,-30.1,3.792,5165.8
64,management,married,university.degree,no,no,no,cellular,jun,fri,2482,5,999,2,nonexistent,-3.1,92.517,-44.2,3.089,5163.0
50,retired,married,basic.4y,no,yes,no,telephone,jun,thu,2887,3,999,2,nonexistent,-2.1,94.159,-31.7,1.46,5184.4
54,unknown,married,illiterate,yes,yes,no,cellular,may,mon,1330,2,10,4,failure,0.1,94.898,-38.6,3.443,5054.9
51,entrepreneur,married,professional.course,no,no,no,telephone,may,mon,2860,4,999,4,nonexistent,-1.8,93.846,-28.4,1.784,5018.8
37,self-employed,married,university.degree,no,yes,no,telephone,aug,thu,3696,4,999,1,nonexistent,1.3,94.579,-39.2,3.545,5176.3
52,housemaid,single,basic.6y,no,yes,no,telephone,jul,wed,2729,9,999,4,nonexistent,-2.7,94.791,-32.2,3.704,5100.7
68,blue-collar,married,illiterate,no,no,yes,cellular,jun,wed,1654,7,999,1,nonexistent,0.4,92.611,-48.9,1.819,4977.0
67,unknown,married,basic.9y,no,no,no,cellular,aug,mon,2608,8,0,4,nonexistent,0.3,94.86,-32.5,1.686,4961.8
78,unknown,married,basic.6y,no,no,no,telephone,may,wed,2454,1,999,4,nonexistent,-2.1,94.272,-32.2,3.58,5211.5
71,self-employed,single,unknown,no,no,no,telephone,oct,wed,2558,7,0,3,success,-0.3,93.186,-45.6,3.951,5183.6
35,technician,single,university.degree,no,no,no,telephone,jun,mon,2350,9,999,0,nonexistent,-1.5,92.962,-42.1,1.28,5122.7
63,student,married,high.school,no,yes,no,telephone,oct,mon,3241,9,999,1,nonexistent,-1.5,93.356,-38.1,4.946,5218.5
79,unknown,married,professional.course,no,yes,no,telephone,oct,mon,3992,5,999,1,success,-3.0,94.631,-29.1,0.796,5049.6
41,housemaid,divorced,basic.9y,no,no,no,telephone,jun,tue,3652,1,999,1,nonexistent,-3.3,93.574,-43.4,1.003,5145.6
25,blue-collar,married,professional.course,no,yes,no,telephone,aug,mon,2634,6,999,3,nonexistent,-1.2,92.682,-36.5,1.994,5158.9
78,unknown,married,high.school,no,yes,no,telephone,aug,tue,4394,3,999,4,nonexistent,-0.9,94.254,-42.3,1.553,5206.3
47,unknown,married,high.school,no,yes,yes,telephone,jun,fri,1901,7,5,1,nonexistent,-0.3,93.371,-43.4,0.869,5002.0
61,self-employed,married,high.school,no,yes,no,telephone,jul,wed,4741,8,999,1,nonexistent,-1.1,93.642,-32.7,4.567,5087.9
70,housemaid,divorced,university.degree,no,yes,no,cellular,oct,tue,4237,6,999,4,nonexistent,-0.3,92.897,-38.9,1.319,5195.4
27,housemaid,divorced,basic.6y,no,no,no,telephone,aug,fri,1754,2,999,2,nonexistent,-2.7,92.591,-38.7,1.898,5171.2
40,blue-collar,single,university.degree,no,no,no,cellular,jun,wed,3451,9,999,1,nonexistent,-2.1,93.685,-37.0,2.276,5114.3
69,admin.,married,basic.6y,yes,yes,no,telephone,may,wed,977,7,999,1,nonexistent,-1.9,92.056,-32.0,0.647,4981.2
66,entrepreneur,married,basic.9y,no,no,no,telephone,may,wed,2257,9,999,0,failure,-3.1,93.327,-37.6,1.029,4973.3
28,unemployed,married,high.school,no,no,no,cellular,jun,thu,3199,2,999,1,nonexistent,-0.9,92.678,-45.0,2.716,5123.7
19,admin.,divorced,unknown,no,yes,no,cellular,jul,thu,3317,6,999,3,nonexistent,-1.5,93.77,-32.5,1.727,5048.8
75,housemaid,single,basic.6y,no,yes,yes,telephone,may,tue,4356,9,999,2,nonexistent,-1.6,94.825,-27.2,2.661,5040.0
43,unknown,married,basic.4y,no,yes,yes,telephone,jul,tue,2096,8,999,2,success,-3.0,94.739,-35.1,3.602,5012.9
53,unemployed,married,unknown,no,no,yes,telephone,jun,wed,1127,5,999,4,nonexistent,-2.7,93.493,-27.2,3.127,5195.4
50,management,married,basic.4y,no,yes,no,telephone,jun,fri,4668,2,10,1,nonexistent,-3.1,93.528,-38.0,3.868,5140.5
64,services,divorced,basic.6y,no,yes,no,cellular,oct,tue,3248,7,999,2,nonexistent,0.1,92.171,-42.2,4.924,5176.5
30,management,married,unknown,no,yes,yes,cellular,jun,mon,304,8,999,3,nonexistent,0.0,92.881,-48.9,2.312,5156.9
57,blue-collar,married,unknown,no,no,no,telephone,jul,mon,97,8,15,0,nonexistent,-3.1,93.556,-29.6,3.92,5037.1
42,housemaid,married,basic.9y,no,no,yes,telephone,aug,tue,3140,2,999,0,nonexistent,-2.6,93.598,-45.4,1.436,5208.3
21,housemaid,married,professional.course,no,yes,no,telephone,may,fri,4240,4,999,0,nonexistent,-0.8,93.3,-41.2,0.683,5220.7
59,unknown,divorced,university.degree,no,no,no,telephone,may,mon,60,8,999,2,failure,-0.4,93.733,-32.2,4.661,5137.1
36,student,divorced,illiterate,no,yes,no,cellular,oct,wed,2977,4,999,3,nonexistent,-1.6,94.607,-36.4,2.501,5179.9
35,entrepreneur,divorced,high.school,no,no,no,telephone,aug,wed,2684,7,999,0,nonexistent,-1.2,94.12,-36.5,2.871,5097.0
54,student,single,basic.6y,no,yes,no,telephone,jul,thu,700,4,999,2,nonexistent,1.3,92.946,-45.4,0.765,5110.0
47,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,4529,9,999,3,failure,-1.7,93.739,-28.2,2.604,5113.6
36,retired,married,illiterate,no,no,no,telephone,oct,thu,2592,9,999,4,nonexistent,-2.1,92.836,-48.3,1.127,5021.2
75,admin.,married,unknown,no,no,no,telephone,jun,fri,4521,4,999,2,nonexistent,-0.5,92.009,-43.8,4.888,5170.6
40,unemployed,single,university.degree,no,yes,no,telephone,aug,wed,1239,3,999,2,nonexistent,-1.5,94.96,-46.9,2.083,5177.2
76,student,married,professional.course,no,yes,no,cellular,may,fri,498,4,999,0,nonexistent,-1.4,92.232,-49.9,3.709,5090.3
71,blue-collar,single,basic.9y,no,yes,no,cellular,aug,mon,91,9,999,4,nonexistent,0.8,93.001,-45.9,4.715,5054.2
33,admin.,married,professional.course,no,no,no,telephone,oct,wed,2241,7,999,0,nonexistent,-0.0,94.885,-41.7,4.121,5144.7
18,blue-collar,married,basic.4y,no,yes,no,cellular,jun,thu,3968,4,999,1,nonexistent,-1.3,94.338,-46.9,4.043,5108.0
29,retired,single,university.degree,no,no,no,telephone,aug,thu,1196,9,999,4,nonexistent,-1.4,93.571,-42.1,3.967,4964.8
41,unemployed,divorced,university.degree,no,no,no,cellular,jun,mon,2840,9,999,3,failure,-1.5,92.239,-31.1,2.927,5207.5
51,entrepreneur,married,professional.course,no,yes,yes,telephone,aug,wed,258,1,999,3,nonexistent,1.3,94.877,-45.3,2.1,5160.6
70,entrepreneur,married,basic.4y,no,no,yes,telephone,may,fri,4686,9,999,1,nonexistent,-0.7,92.145,-49.2,4.57,5092.3
74,unknown,divorced,illiterate,no,yes,no,telephone,jul,fri,4664,8,15,2,nonexistent,0.5,94.78,-29.2,1.507,5199.3
25,blue-collar,single,high.school,no,no,yes,telephone,aug,mon,2627,3,0,2,nonexistent,-2.0,92.042,-43.3,2.209,5221.8
35,student,married,basic.6y,no,no,no,telephone,jul,wed,1153,8,999,4,success,0.0,93.726,-47.4,3.762,5008.8
74,entrepreneur,married,unknown,no,yes,no,telephone,jul,fri,3077,4,999,0,nonexistent,-0.0,92.909,-39.8,2.825,5176.6
65,services,married,basic.4y,no,yes,no,cellular,jul,thu,4216,2,15,0,failure,1.4,93.328,-43.3,3.045,5177.6
22,student,married,basic.9y,no,no,yes,cellular,oct,thu,2337,6,999,0,failure,-1.9,94.855,-36.7,2.868,5045.0
43,self-employed,single,professional.course,no,yes,no,telephone,may,fri,2900,2,999,3,nonexistent,-0.9,93.741,-27.6,0.616,4972.8
47,technician,married,university.degree,no,yes,no,cellular,jul,wed,374,7,999,1,nonexistent,-1.0,94.837,-45.8,1.286,4968.7
71,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,3093,1,999,0,failure,0.8,92.524,-27.6,4.617,5127.3
30,blue-collar,married,university.degree,no,yes,no,telephone,aug,mon,708,4,999,4,nonexistent,-2.1,92.625,-30.8,3.912,5184.4
36,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,2099,8,999,1,nonexistent,-1.6,93.72,-34.7,2.232,4983.2
46,retired,married,university.degree,no,yes,no,cellular,jun,fri,4847,7,999,2,nonexistent,1.2,92.13,-37.6,1.404,5045.1
20,unemployed,married,unknown,no,yes,no,telephone,jul,thu,1826,7,999,4,nonexistent,-2.9,92.3,-36.7,3.178,5224.8
43,blue-collar,married,illiterate,no,no,no,cellular,aug,wed,880,7,999,0,nonexistent,-2.5,94.907,-42.8,2.115,5061.0
57,entrepreneur,married,university.degree,no,yes,no,cellular,jul,tue,1400,7,999,1,nonexistent,-1.3,92.305,-36.3,1.341,5163.1
76,entrepreneur,married,unknown,no,yes,no,cellular,jul,wed,347,7,999,1,nonexistent,-1.3,94.273,-38.2,2.868,5033.6
75,technician,married,university.degree,no,yes,no,cellular,aug,thu,1124,7,0,2,nonexistent,-0.9,94.089,-39.2,0.68,5026.3
75,technician,single,university.degree,no,yes,yes,cellular,aug,wed,4015,5,999,1,nonexistent,-1.4,94.258,-48.5,2.516,5113.8
29,management,married,illiterate,no,yes,no,telephone,oct,mon,3374,7,999,2,failure,-0.8,93.709,-35.2,0.632,5073.5
19,student,married,unknown,no,yes,yes,cellular,oct,thu,199,5,10,3,nonexistent,0.5,93.643,-46.2,3.603,5144.3
28,entrepreneur,married,unknown,no,yes,no,telephone,oct,thu,3373,7,999,0,nonexistent,-1.2,93.728,-38.8,3.536,5066.2
61,entrepreneur,divorced,basic.9y,no,yes,no,telephone,may,mon,1106,4,999,4,nonexistent,-3.1,92.086,-43.0,3.019,5070.1
45,retired,divorced,professional.course,no,no,no,telephone,jun,tue,4383,8,15,2,failure,1.3,94.214,-28.4,2.385,5156.7
35,entrepreneur,married,basic.6y,no,no,no,cellular,jun,wed,1047,7,0,4,nonexistent,1.1,93.104,-33.9,0.9,4979.2
30,entrepreneur,single,illiterate,no,yes,no,telephone,may,mon,1297,6,999,2,nonexistent,-2.1,94.251,-43.4,3.944,5090.6
54,management,married,basic.9y,no,no,no,cellular,oct,wed,502,6,999,4,failure,-2.7,94.758,-27.8,1.66,5187.0
39,services,married,high.school,no,yes,no,telephone,jun,wed,1909,5,15,2,nonexistent,-1.9,92.555,-36.5,2.517,4965.6
29,management,married,professional.course,no,no,no,cellular,oct,tue,794,2,999,0,nonexistent,0.1,92.796,-39.8,1.212,5093.8
19,services,married,professional.course,no,no,no,cellular,aug,wed,1347,6,999,1,failure,0.9,93.253,-45.6,3.22,4987.7
54,management,married,illiterate,no,no,no,telephone,may,mon,3484,8,999,1,nonexistent,-3.2,94.236,-42.2,3.39,5196.3
24,entrepreneur,single,unknown,no,no,no,cellular,oct,wed,2718,2,999,1,nonexistent,1.1,92.96,-49.0,3.214,4993.9
43,management,single,high.school,no,yes,yes,telephone,may,wed,3152,6,999,2,success,-3.3,93.629,-39.5,0.926,5057.7
43,entrepreneur,married,unknown,no,yes,no,telephone,jul,tue,4290,2,999,2,nonexistent,1.0,93.902,-45.1,4.796,5151.4
41,entrepreneur,married,unknown,no,yes,no,telephone,may,wed,838,8,999,2,nonexistent,-0.8,92.905,-42.6,2.896,4990.7
29,technician,married,basic.4y,no,no,no,telephone,may,thu,2974,4,999,3,nonexistent,-2.6,92.022,-29.2,2.838,5180.5
